31-Oct-01, 0.6408 
5-Nov-01, 0.6424 
6-Nov-01, 0.6393 
7-Nov-01, 0.6400 
8-Nov-01, 0.6429 
9-Nov-01, 0.6431 
12-Nov-01, 0.6409 
13-Nov-01, 0.6398 
14-Nov-01, 0.6429 
15-Nov-01, 0.6516 
16-Nov-01, 0.6603 
19-Nov-01, 0.6642 
20-Nov-01, 0.6567 
21-Nov-01, 0.6615 
22-Nov-01, 0.6785 
23-Nov-01, 0.6893 
26-Nov-01, 0.6901 
27-Nov-01, 0.7000 
28-Nov-01, 0.7024 
29-Nov-01, 0.7062 
3-Dec-01, 0.6948 
4-Dec-01, 0.6906 
5-Dec-01, 0.7020 
6-Dec-01, 0.7071 
7-Dec-01, 0.7063 
10-Dec-01, 0.7013 
11-Dec-01, 0.6996 
12-Dec-01, 0.6956 
13-Dec-01, 0.6956 
14-Dec-01, 0.7048 
18-Dec-01, 0.7039 
19-Dec-01, 0.7057 
20-Dec-01, 0.7097 
21-Dec-01, 0.7099 
26-Dec-01, 0.7115 
27-Dec-01, 0.7127 
28-Dec-01, 0.7163 
2-Jan-02, 0.7143 
3-Jan-02, 0.7171 
4-Jan-02, 0.7237 
7-Jan-02, 0.7252 
8-Jan-02, 0.7233 
9-Jan-02, 0.7230 
10-Jan-02, 0.7250 
11-Jan-02, 0.7262 
14-Jan-02, 0.7267 
15-Jan-02, 0.7237 
16-Jan-02, 0.7286 
17-Jan-02, 0.7369 
18-Jan-02, 0.7559 
21-Jan-02, 0.7725 
22-Jan-02, 0.7645 
23-Jan-02, 0.7820 
24-Jan-02, 0.7911 
25-Jan-02, 0.7897 
28-Jan-02, 0.7808 
29-Jan-02, 0.7751 
30-Jan-02, 0.7747 
31-Jan-02, 0.7957 
1-Feb-02, 0.8057 
4-Feb-02, 0.8027 
5-Feb-02, 0.7978 
6-Feb-02, 0.7954 
7-Feb-02, 0.7829 
8-Feb-02, 0.7852 
11-Feb-02, 0.7950 
12-Feb-02, 0.8034 
13-Feb-02, 0.8064 
14-Feb-02, 0.8157 
15-Feb-02, 0.8199 
18-Feb-02, 0.8304 
19-Feb-02, 0.8445 
20-Feb-02, 0.8368 
21-Feb-02, 0.8321 
22-Feb-02, 0.8090 
26-Feb-02, 0.8094 
27-Feb-02, 0.8130 
28-Feb-02, 0.8145 
1-Mar-02, 0.8165 
4-Mar-02, 0.8258 
5-Mar-02, 0.8252 
6-Mar-02, 0.8204 
7-Mar-02, 0.8273 
8-Mar-02, 0.8272 
11-Mar-02, 0.8161 
12-Mar-02, 0.8059 
13-Mar-02, 0.8026 
14-Mar-02, 0.7946 
15-Mar-02, 0.8011 
18-Mar-02, 0.8021 
19-Mar-02, 0.8067 
20-Mar-02, 0.8151 
21-Mar-02, 0.8192 
22-Mar-02, 0.8202 
25-Mar-02, 0.8178 
26-Mar-02, 0.8145 
27-Mar-02, 0.8127 
1-Apr-02, 0.8090 
2-Apr-02, 0.8217 
3-Apr-02, 0.8199 
4-Apr-02, 0.8230 
5-Apr-02, 0.8265 
9-Apr-02, 0.8205 
10-Apr-02, 0.8152 
11-Apr-02, 0.8175 
12-Apr-02, 0.8131 
15-Apr-02, 0.8087 
16-Apr-02, 0.8074 
17-Apr-02, 0.8134 
18-Apr-02, 0.8125 
19-Apr-02, 0.8126 
22-Apr-02, 0.7984 
23-Apr-02, 0.7962 
24-Apr-02, 0.7888 
25-Apr-02, 0.7762 
26-Apr-02, 0.7738 
29-Apr-02, 0.7696 
30-Apr-02, 0.7848 
2-May-02, 0.7933 
3-May-02, 0.7995 
6-May-02, 0.7905 
7-May-02, 0.7837 
8-May-02, 0.7846 
9-May-02, 0.7899 
10-May-02, 0.7876 
13-May-02, 0.7880 
14-May-02, 0.7846 
15-May-02, 0.7902 
16-May-02, 0.7889 
17-May-02, 0.7863 
20-May-02, 0.7836 
21-May-02, 0.7768 
22-May-02, 0.7731 
23-May-02, 0.7750 
24-May-02, 0.7799 
27-May-02, 0.7797 
28-May-02, 0.7761 
29-May-02, 0.7747 
30-May-02, 0.7774 
31-May-02, 0.7710 
3-Jun-02, 0.7755 
4-Jun-02, 0.7801 
5-Jun-02, 0.7703 
6-Jun-02, 0.7666 
10-Jun-02, 0.7577 
11-Jun-02, 0.7528 
13-Jun-02, 0.7491 
14-Jun-02, 0.7512 
17-Jun-02, 0.7439 
18-Jun-02, 0.7416 
19-Jun-02, 0.7261 
20-Jun-02, 0.7246 
21-Jun-02, 0.7240 
24-Jun-02, 0.7243 
25-Jun-02, 0.7167 
26-Jun-02, 0.7017 
27-Jun-02, 0.6990 
28-Jun-02, 0.6993 
1-Jul-02, 0.7175 
2-Jul-02, 0.7148 
3-Jul-02, 0.6915 
4-Jul-02, 0.6885 
5-Jul-02, 0.6804 
8-Jul-02, 0.6817 
9-Jul-02, 0.6903 
10-Jul-02, 0.6973 
11-Jul-02, 0.6901 
12-Jul-02, 0.7013 
16-Jul-02, 0.7048 
17-Jul-02, 0.6994 
18-Jul-02, 0.6995 
19-Jul-02, 0.7051 
22-Jul-02, 0.7017 
23-Jul-02, 0.7018 
24-Jul-02, 0.6972 
25-Jul-02, 0.6939 
26-Jul-02, 0.6880 
29-Jul-02, 0.6827 
30-Jul-02, 0.6851 
31-Jul-02, 0.6855 
1-Aug-02, 0.6878 
2-Aug-02, 0.6849 
5-Aug-02, 0.6831 
6-Aug-02, 0.6679 
7-Aug-02, 0.6711 
8-Aug-02, 0.6727 
9-Aug-02, 0.6773 
12-Aug-02, 0.6753 
13-Aug-02, 0.6896 
14-Aug-02, 0.6932 
15-Aug-02, 0.6927 
16-Aug-02, 0.6978 
19-Aug-02, 0.6948 
20-Aug-02, 0.6909 
21-Aug-02, 0.6789 
22-Aug-02, 0.6731 
23-Aug-02, 0.6683 
26-Aug-02, 0.6706 
27-Aug-02, 0.6728 
28-Aug-02, 0.6773 
29-Aug-02, 0.6755 
30-Aug-02, 0.6742 
2-Sep-02, 0.6718 
3-Sep-02, 0.6719 
4-Sep-02, 0.6796 
5-Sep-02, 0.6815 
6-Sep-02, 0.6828 
9-Sep-02, 0.6884 
10-Sep-02, 0.6884 
11-Sep-02, 0.6980 
12-Sep-02, 0.6946 
13-Sep-02, 0.6997 
16-Sep-02, 0.7022 
17-Sep-02, 0.7031 
18-Sep-02, 0.6998 
19-Sep-02, 0.7004 
20-Sep-02, 0.6977 
23-Sep-02, 0.6956 
24-Sep-02, 0.6876 
