Date,NAVPS
13-Jul-16,37.6840
14-Jul-16,37.7401
15-Jul-16,38.0349
18-Jul-16,37.8222
19-Jul-16,38.0398
20-Jul-16,38.1247
21-Jul-16,38.4112
22-Jul-16,38.0959
25-Jul-16,38.1851
26-Jul-16,38.0783
27-Jul-16,38.4222
28-Jul-16,38.1042
29-Jul-16,37.8391
1-Aug-16,38.2688
2-Aug-16,38.1362
3-Aug-16,37.5319
4-Aug-16,37.9003
5-Aug-16,37.9463
8-Aug-16,38.0833
9-Aug-16,38.3974
10-Aug-16,38.4219
11-Aug-16,38.1298
12-Aug-16,37.9869
15-Aug-16,38.0224
16-Aug-16,38.1227
17-Aug-16,37.9971
18-Aug-16,38.0186
19-Aug-16,37.9398
22-Aug-16,38.1649
23-Aug-16,37.9559
24-Aug-16,37.6704
25-Aug-16,37.6309
26-Aug-16,37.5896
30-Aug-16,37.3126
31-Aug-16,37.2725
1-Sep-16,37.2412
2-Sep-16,37.4199
5-Sep-16,37.2182
6-Sep-16,37.0401
7-Sep-16,36.6274
8-Sep-16,36.8636
9-Sep-16,36.6429
13-Sep-16,36.4751
14-Sep-16,36.4338
15-Sep-16,37.0779
16-Sep-16,36.4768
19-Sep-16,36.5483
20-Sep-16,36.9180
21-Sep-16,36.9679
22-Sep-16,37.3281
23-Sep-16,37.2073
26-Sep-16,36.7787
27-Sep-16,36.4736
28-Sep-16,36.6591
29-Sep-16,37.1889
30-Sep-16,36.8294
3-Oct-16,37.0182
4-Oct-16,37.1742
5-Oct-16,36.8678
6-Oct-16,36.7992
7-Oct-16,36.6175
10-Oct-16,36.4383
11-Oct-16,36.3676
12-Oct-16,35.9363
13-Oct-16,35.4398
14-Oct-16,35.7198
17-Oct-16,35.6246
18-Oct-16,36.4163
19-Oct-16,36.9733
20-Oct-16,37.0029
21-Oct-16,36.7903
24-Oct-16,36.6376
25-Oct-16,36.5509
26-Oct-16,36.1781
27-Oct-16,35.9666
28-Oct-16,35.7489
2-Nov-16,35.1467
3-Nov-16,34.7699
4-Nov-16,35.0494
7-Nov-16,34.9931
8-Nov-16,35.4558
9-Nov-16,34.6569
10-Nov-16,34.9512
11-Nov-16,34.0592
14-Nov-16,33.6378
15-Nov-16,33.5628
16-Nov-16,34.0427
17-Nov-16,34.3556
18-Nov-16,34.4460
21-Nov-16,34.1207
22-Nov-16,33.3972
23-Nov-16,33.4366
24-Nov-16,33.6338
25-Nov-16,33.7002
28-Nov-16,33.4269
29-Nov-16,33.3075
1-Dec-16,33.6193
2-Dec-16,33.7022
5-Dec-16,33.2296
6-Dec-16,33.3051
7-Dec-16,33.5052
8-Dec-16,34.0802
9-Dec-16,34.1820
12-Dec-16,33.5462
13-Dec-16,33.6271
14-Dec-16,33.8046
15-Dec-16,33.5517
16-Dec-16,33.5042
19-Dec-16,32.9506
20-Dec-16,32.7137
21-Dec-16,32.8096
22-Dec-16,32.3942
23-Dec-16,32.2759
27-Dec-16,32.6702
28-Dec-16,33.3081
29-Dec-16,33.3286
3-Jan-17,33.3592
4-Jan-17,34.0072
5-Jan-17,34.5589
6-Jan-17,34.7774
9-Jan-17,34.8682
10-Jan-17,35.2100
11-Jan-17,35.0725
12-Jan-17,34.8417
13-Jan-17,34.7314
16-Jan-17,34.7080
17-Jan-17,34.2785
18-Jan-17,34.3943
19-Jan-17,34.7326
20-Jan-17,34.7085
23-Jan-17,35.2532
24-Jan-17,35.3025
25-Jan-17,35.1273
26-Jan-17,35.1758
27-Jan-17,35.1655
30-Jan-17,35.1580
31-Jan-17,34.7486
1-Feb-17,34.7517
2-Feb-17,34.7269
3-Feb-17,34.7293
6-Feb-17,34.9633
7-Feb-17,34.8570
8-Feb-17,34.7745
9-Feb-17,34.8640
10-Feb-17,34.7834
13-Feb-17,35.0129
14-Feb-17,34.7281
15-Feb-17,34.6057
16-Feb-17,35.0227
17-Feb-17,34.9043
20-Feb-17,35.0807
21-Feb-17,35.0503
22-Feb-17,35.1219
23-Feb-17,35.2221
24-Feb-17,34.9563
27-Feb-17,34.8579
28-Feb-17,34.7472
1-Mar-17,34.6066
2-Mar-17,34.8683
3-Mar-17,34.8741
6-Mar-17,35.1041
7-Mar-17,35.0153
8-Mar-17,35.0123
9-Mar-17,35.0202
10-Mar-17,34.4934
13-Mar-17,34.8282
14-Mar-17,34.9365
15-Mar-17,34.9095
16-Mar-17,35.0914
17-Mar-17,35.3835
20-Mar-17,35.2476
21-Mar-17,35.2530
22-Mar-17,34.9537
23-Mar-17,35.1279
24-Mar-17,35.0101
27-Mar-17,34.9116
28-Mar-17,35.2567
29-Mar-17,35.2662
30-Mar-17,35.3374
31-Mar-17,35.2308
3-Apr-17,35.3361
4-Apr-17,35.7435
5-Apr-17,36.2362
6-Apr-17,36.1991
7-Apr-17,36.3114
10-Apr-17,36.4400
11-Apr-17,36.3289
12-Apr-17,36.4727
17-Apr-17,36.3031
18-Apr-17,36.3347
19-Apr-17,36.0813
20-Apr-17,36.2497
21-Apr-17,36.3214
22-Apr-17,36.3580
25-Apr-17,36.7898
26-Apr-17,36.8849
27-Apr-17,36.6303
2-May-17,36.8988
3-May-17,36.8043
4-May-17,37.1053
5-May-17,37.4531
8-May-17,37.9804
9-May-17,37.8512
10-May-17,37.3103
11-May-17,37.4151
12-May-17,37.4013
15-May-17,37.2300
16-May-17,37.3042
17-May-17,37.4354
18-May-17,37.1367
19-May-17,37.2359
22-May-17,37.4270
23-May-17,37.4918
24-May-17,37.5901
25-May-17,37.7171
26-May-17,37.7064
29-May-17,37.8202
30-May-17,37.6790
31-May-17,37.5829
1-Jun-17,38.0302
2-Jun-17,37.9185
5-Jun-17,38.3074
6-Jun-17,38.1360
7-Jun-17,38.3427
8-Jun-17,38.1431
9-Jun-17,38.2732
13-Jun-17,37.9431
14-Jun-17,38.1437
15-Jun-17,38.1387
16-Jun-17,37.7786
19-Jun-17,38.0249
20-Jun-17,37.9477
21-Jun-17,37.7977
22-Jun-17,37.7468
23-Jun-17,37.5642
27-Jun-17,37.8234
28-Jun-17,37.7346
29-Jun-17,37.4289
30-Jun-17,37.6003
3-Jul-17,37.6978
4-Jul-17,37.6846
5-Jul-17,37.7889
6-Jul-17,38.0488
7-Jul-17,38.0224
10-Jul-17,37.7873
11-Jul-17,37.8879
12-Jul-17,38.2394
13-Jul-17,38.1989
14-Jul-17,38.0575
17-Jul-17,38.2329
18-Jul-17,38.2951
19-Jul-17,38.4195
20-Jul-17,38.1395
21-Jul-17,38.3891
24-Jul-17,38.3216
25-Jul-17,38.2870
26-Jul-17,38.5855
27-Jul-17,38.5910
28-Jul-17,38.7009
31-Jul-17,38.4494
1-Aug-17,38.0672
2-Aug-17,37.9847
3-Aug-17,37.9443
4-Aug-17,38.1488
7-Aug-17,38.3571
8-Aug-17,38.3672
9-Aug-17,38.2822
10-Aug-17,38.2120
11-Aug-17,37.9931
14-Aug-17,38.1535
15-Aug-17,38.3478
16-Aug-17,38.5421
17-Aug-17,38.6987
18-Aug-17,38.4436
22-Aug-17,38.4906
23-Aug-17,38.4326
24-Aug-17,38.4433
25-Aug-17,38.4712
29-Aug-17,38.1729
30-Aug-17,38.1601
31-Aug-17,38.1908
4-Sep-17,38.4997
5-Sep-17,38.5552
6-Sep-17,38.3046
7-Sep-17,38.5262
8-Sep-17,38.5331
11-Sep-17,38.6838
12-Sep-17,38.6820
13-Sep-17,38.5605
14-Sep-17,38.9497
15-Sep-17,39.2583
18-Sep-17,39.7315
19-Sep-17,39.1687
20-Sep-17,39.4544
21-Sep-17,39.7603
22-Sep-17,39.6960
25-Sep-17,39.5579
26-Sep-17,39.3161
27-Sep-17,39.4712
28-Sep-17,39.1795
29-Sep-17,39.2959
2-Oct-17,39.6280
3-Oct-17,39.8136
4-Oct-17,39.9905
5-Oct-17,39.8167
6-Oct-17,39.8901
9-Oct-17,40.0891
10-Oct-17,40.2724
11-Oct-17,40.1317
12-Oct-17,40.3063
13-Oct-17,40.5389
17-Oct-17,40.7443
18-Oct-17,40.4302
19-Oct-17,40.7330
20-Oct-17,40.4316
23-Oct-17,40.1061
24-Oct-17,39.8025
25-Oct-17,39.8595
26-Oct-17,39.7085
27-Oct-17,39.8849
30-Oct-17,40.1550
2-Nov-17,40.8425
3-Nov-17,40.3593
6-Nov-17,40.9389
7-Nov-17,40.9268
8-Nov-17,40.9384
9-Nov-17,40.9984
10-Nov-17,40.6159
13-Nov-17,40.2437
14-Nov-17,40.4997
15-Nov-17,40.1038
16-Nov-17,39.7830
17-Nov-17,40.2144
20-Nov-17,40.2603
21-Nov-17,40.1157
22-Nov-17,40.0576
23-Nov-17,40.3480
24-Nov-17,40.4498
27-Nov-17,40.3653
28-Nov-17,40.0806
29-Nov-17,39.9159
1-Dec-17,39.4015
4-Dec-17,39.1530
5-Dec-17,39.4236
6-Dec-17,39.3942
7-Dec-17,39.5696
8-Dec-17,40.0946
11-Dec-17,40.3852
12-Dec-17,40.3024
13-Dec-17,40.3944
14-Dec-17,40.7526
15-Dec-17,40.2260
18-Dec-17,40.5074
19-Dec-17,40.2691
20-Dec-17,40.2510
21-Dec-17,40.2999
22-Dec-17,40.5238
27-Dec-17,40.7693
28-Dec-17,40.9965
29-Dec-17,41.0954
3-Jan-18,41.7493
4-Jan-18,41.7898
5-Jan-18,41.9260
8-Jan-18,41.7976
9-Jan-18,42.5403
10-Jan-18,42.5121
11-Jan-18,42.0607
12-Jan-18,42.0759
15-Jan-18,42.2380
16-Jan-18,42.3305
17-Jan-18,42.1842
18-Jan-18,42.0480
19-Jan-18,42.4658
22-Jan-18,42.6404
23-Jan-18,42.8100
24-Jan-18,42.5028
25-Jan-18,42.8398
26-Jan-18,43.0064
29-Jan-18,43.0113
30-Jan-18,42.3878
31-Jan-18,41.7949
1-Feb-18,41.7486
2-Feb-18,42.0516
5-Feb-18,41.1912
6-Feb-18,40.9524
7-Feb-18,41.4627
8-Feb-18,41.3723
9-Feb-18,40.7931
12-Feb-18,40.7106
13-Feb-18,40.9551
14-Feb-18,41.1001
15-Feb-18,41.1551
19-Feb-18,41.6605
20-Feb-18,41.6618
21-Feb-18,41.2453
22-Feb-18,40.8108
23-Feb-18,40.6507
26-Feb-18,40.8290
27-Feb-18,41.2437
28-Feb-18,40.7828
1-Mar-18,40.7459
2-Mar-18,40.7559
5-Mar-18,40.4943
6-Mar-18,40.3951
7-Mar-18,40.5642
8-Mar-18,40.4435
9-Mar-18,40.4107
12-Mar-18,40.8343
13-Mar-18,40.6458
14-Mar-18,40.3629
15-Mar-18,39.6934
16-Mar-18,39.8926
19-Mar-18,39.9028
20-Mar-18,39.1924
21-Mar-18,38.5443
22-Mar-18,39.4741
23-Mar-18,38.8192
26-Mar-18,38.6207
27-Mar-18,39.0544
28-Mar-18,38.7959
2-Apr-18,39.0326
3-Apr-18,39.0406
4-Apr-18,38.8310
5-Apr-18,38.9452
6-Apr-18,38.6113
10-Apr-18,38.6163
11-Apr-18,38.6946
12-Apr-18,39.1166
13-Apr-18,38.4964
16-Apr-18,38.3637
17-Apr-18,37.7450
18-Apr-18,38.0404
19-Apr-18,37.5432
20-Apr-18,37.7220
23-Apr-18,37.6795
24-Apr-18,37.1514
25-Apr-18,36.9157
26-Apr-18,37.1279
27-Apr-18,37.5582
30-Apr-18,37.9955
2-May-18,37.7260
3-May-18,36.8552
4-May-18,36.9222
7-May-18,36.8985
8-May-18,37.0172
9-May-18,36.9481
10-May-18,37.0513
11-May-18,37.7456
15-May-18,38.2746
16-May-18,38.1686
17-May-18,37.4207
18-May-18,37.3012
21-May-18,37.3095
22-May-18,37.2334
23-May-18,36.8841
24-May-18,37.2719
