Philequity Fund,,Philequity PSE Index Fund,,Philequity Dividend Yield Fund,,Philequity Peso Bond Fund,,Philequity Dollar Income Fund,
Date, NAVPS ,Date, NAVPS ,Date, NAVPS ,Date, NAVPS ,Date, NAVPS 
1-Sep-15, 34.7216 ,1-Sep-15, 4.7174 ,1-Sep-15, 1.2055 ,1-Sep-15, 3.4917 ,1-Sep-15, 0.0551 
2-Sep-15, 34.6448 ,2-Sep-15, 4.7081 ,2-Sep-15, 1.2031 ,2-Sep-15, 3.4921 ,2-Sep-15, 0.0551 
3-Sep-15, 34.7309 ,3-Sep-15, 4.7242 ,3-Sep-15, 1.2049 ,3-Sep-15, 3.5209 ,3-Sep-15, 0.0551 
4-Sep-15, 34.4650 ,4-Sep-15, 4.6942 ,4-Sep-15, 1.1947 ,4-Sep-15, 3.4916 ,4-Sep-15, 0.0551 
7-Sep-15, 33.9671 ,7-Sep-15, 4.6154 ,7-Sep-15, 1.1794 ,7-Sep-15, 3.4890 ,7-Sep-15, 0.0552 
8-Sep-15, 33.8142 ,8-Sep-15, 4.5928 ,8-Sep-15, 1.1745 ,8-Sep-15, 3.5531 ,8-Sep-15, 0.0552 
9-Sep-15, 34.0521 ,9-Sep-15, 4.6248 ,9-Sep-15, 1.1834 ,9-Sep-15, 3.5341 ,9-Sep-15, 0.0552 
10-Sep-15, 33.8067 ,10-Sep-15, 4.5937 ,10-Sep-15, 1.1746 ,10-Sep-15, 3.5224 ,10-Sep-15, 0.0552 
11-Sep-15, 33.8681 ,11-Sep-15, 4.6047 ,11-Sep-15, 1.1766 ,11-Sep-15, 3.5237 ,11-Sep-15, 0.0552 
14-Sep-15, 34.5052 ,14-Sep-15, 4.7045 ,14-Sep-15, 1.1980 ,14-Sep-15, 3.5223 ,14-Sep-15, 0.0552 
15-Sep-15, 34.6836 ,15-Sep-15, 4.7166 ,15-Sep-15, 1.2043 ,15-Sep-15, 3.5227 ,15-Sep-15, 0.0552 
16-Sep-15, 34.7032 ,16-Sep-15, 4.7186 ,16-Sep-15, 1.2048 ,16-Sep-15, 3.5221 ,16-Sep-15, 0.0552 
17-Sep-15, 34.8331 ,17-Sep-15, 4.7374 ,17-Sep-15, 1.2095 ,17-Sep-15, 3.5148 ,17-Sep-15, 0.0553 
18-Sep-15, 34.9383 ,18-Sep-15, 4.7436 ,18-Sep-15, 1.2139 ,18-Sep-15, 3.5210 ,18-Sep-15, 0.0553 
21-Sep-15, 34.6821 ,21-Sep-15, 4.7179 ,21-Sep-15, 1.2046 ,21-Sep-15, 3.5303 ,21-Sep-15, 0.0553 
22-Sep-15, 34.4628 ,22-Sep-15, 4.6917 ,22-Sep-15, 1.1975 ,22-Sep-15, 3.5279 ,22-Sep-15, 0.0553 
23-Sep-15, 33.9445 ,23-Sep-15, 4.6130 ,23-Sep-15, 1.1802 ,23-Sep-15, 3.5271 ,23-Sep-15, 0.0553 
24-Sep-15, 33.8950 ,24-Sep-15, 4.6069 ,24-Sep-15, 1.1806 ,24-Sep-15, 3.5279 ,24-Sep-15, 0.0553 
28-Sep-15, 33.4779 ,28-Sep-15, 4.5416 ,28-Sep-15, 1.1668 ,28-Sep-15, 3.5258 ,28-Sep-15, 0.0553 
29-Sep-15, 33.6310 ,29-Sep-15, 4.5688 ,29-Sep-15, 1.1715 ,29-Sep-15, 3.5231 ,29-Sep-15, 0.0552 
30-Sep-15, 33.7376 ,30-Sep-15, 4.5903 ,30-Sep-15, 1.1763 ,30-Sep-15, 3.5155 ,30-Sep-15, 0.0552 
1-Oct-15, 33.7827 ,1-Oct-15, 4.5880 ,1-Oct-15, 1.1790 ,1-Oct-15, 3.5185 ,1-Oct-15, 0.0553 
2-Oct-15, 33.6336 ,2-Oct-15, 4.5622 ,2-Oct-15, 1.1747 ,2-Oct-15, 3.5201 ,2-Oct-15, 0.0553 
5-Oct-15, 34.0911 ,5-Oct-15, 4.6321 ,5-Oct-15, 1.1899 ,5-Oct-15, 3.5229 ,5-Oct-15, 0.0554 
6-Oct-15, 34.4441 ,6-Oct-15, 4.6912 ,6-Oct-15, 1.2003 ,6-Oct-15, 3.5240 ,6-Oct-15, 0.0554 
7-Oct-15, 34.6530 ,7-Oct-15, 4.7246 ,7-Oct-15, 1.2063 ,7-Oct-15, 3.5221 ,7-Oct-15, 0.0554 
8-Oct-15, 34.6569 ,8-Oct-15, 4.7231 ,8-Oct-15, 1.2059 ,8-Oct-15, 3.5219 ,8-Oct-15, 0.0554 
9-Oct-15, 34.7946 ,9-Oct-15, 4.7432 ,9-Oct-15, 1.2091 ,9-Oct-15, 3.5217 ,9-Oct-15, 0.0554 
12-Oct-15, 34.8637 ,12-Oct-15, 4.7497 ,12-Oct-15, 1.2112 ,12-Oct-15, 3.5242 ,12-Oct-15, 0.0555 
13-Oct-15, 34.2762 ,13-Oct-15, 4.6631 ,13-Oct-15, 1.1914 ,13-Oct-15, 3.5319 ,13-Oct-15, 0.0555 
14-Oct-15, 33.8750 ,14-Oct-15, 4.6069 ,14-Oct-15, 1.1777 ,14-Oct-15, 3.5335 ,14-Oct-15, 0.0555 
15-Oct-15, 34.3080 ,15-Oct-15, 4.6826 ,15-Oct-15, 1.1903 ,15-Oct-15, 3.5345 ,15-Oct-15, 0.0555 
16-Oct-15, 34.3367 ,16-Oct-15, 4.6889 ,16-Oct-15, 1.1908 ,16-Oct-15, 3.5325 ,16-Oct-15, 0.0555 
19-Oct-15, 34.3845 ,19-Oct-15, 4.6876 ,19-Oct-15, 1.1939 ,19-Oct-15, 3.5330 ,19-Oct-15, 0.0555 
20-Oct-15, 34.4091 ,20-Oct-15, 4.6901 ,20-Oct-15, 1.1938 ,20-Oct-15, 3.5242 ,20-Oct-15, 0.0555 
21-Oct-15, 34.6044 ,21-Oct-15, 4.7100 ,21-Oct-15, 1.2007 ,21-Oct-15, 3.5227 ,21-Oct-15, 0.0555 
22-Oct-15, 34.7556 ,22-Oct-15, 4.7255 ,22-Oct-15, 1.2079 ,22-Oct-15, 3.5243 ,22-Oct-15, 0.0555 
23-Oct-15, 35.2634 ,23-Oct-15, 4.8001 ,23-Oct-15, 1.2249 ,23-Oct-15, 3.5236 ,23-Oct-15, 0.0555 
26-Oct-15, 35.6300 ,26-Oct-15, 4.8548 ,26-Oct-15, 1.2345 ,26-Oct-15, 3.5233 ,26-Oct-15, 0.0556 
27-Oct-15, 35.6679 ,27-Oct-15, 4.8554 ,27-Oct-15, 1.2360 ,27-Oct-15, 3.5249 ,27-Oct-15, 0.0555 
28-Oct-15, 35.4729 ,28-Oct-15, 4.8321 ,28-Oct-15, 1.2292 ,28-Oct-15, 3.5272 ,28-Oct-15, 0.0555 
29-Oct-15, 35.0043 ,29-Oct-15, 4.7688 ,29-Oct-15, 1.2138 ,29-Oct-15, 3.5290 ,29-Oct-15, 0.0555 
30-Oct-15, 34.8009 ,30-Oct-15, 4.7339 ,30-Oct-15, 1.2092 ,30-Oct-15, 3.5202 ,30-Oct-15, 0.0555 
2-Nov-15, 35.0793 ,2-Nov-15, 4.7738 ,2-Nov-15, 1.2172 ,2-Nov-15, 3.5199 ,2-Nov-15, 0.0555 
3-Nov-15, 35.1290 ,3-Nov-15, 4.7810 ,3-Nov-15, 1.2194 ,3-Nov-15, 3.5202 ,3-Nov-15, 0.0555 
4-Nov-15, 35.0997 ,4-Nov-15, 4.7746 ,4-Nov-15, 1.2180 ,4-Nov-15, 3.5202 ,4-Nov-15, 0.0555 
5-Nov-15, 34.7258 ,5-Nov-15, 4.7249 ,5-Nov-15, 1.2056 ,5-Nov-15, 3.5147 ,5-Nov-15, 0.0555 
6-Nov-15, 34.7174 ,6-Nov-15, 4.7220 ,6-Nov-15, 1.2060 ,6-Nov-15, 3.5136 ,6-Nov-15, 0.0555 
9-Nov-15, 34.4662 ,9-Nov-15, 4.6910 ,9-Nov-15, 1.1985 ,9-Nov-15, 3.4804 ,9-Nov-15, 0.0555 
10-Nov-15, 34.1604 ,10-Nov-15, 4.6466 ,10-Nov-15, 1.1882 ,10-Nov-15, 3.4637 ,10-Nov-15, 0.0555 
11-Nov-15, 34.0953 ,11-Nov-15, 4.6360 ,11-Nov-15, 1.1867 ,11-Nov-15, 3.4668 ,11-Nov-15, 0.0555 
12-Nov-15, 33.7466 ,12-Nov-15, 4.5892 ,12-Nov-15, 1.1742 ,12-Nov-15, 3.4687 ,12-Nov-15, 0.0555 
13-Nov-15, 33.6179 ,13-Nov-15, 4.5815 ,13-Nov-15, 1.1686 ,13-Nov-15, 3.4540 ,13-Nov-15, 0.0555 
16-Nov-15, 33.1296 ,16-Nov-15, 4.5021 ,16-Nov-15, 1.1549 ,16-Nov-15, 3.4540 ,16-Nov-15, 0.0555 
17-Nov-15, 33.3678 ,17-Nov-15, 4.5355 ,17-Nov-15, 1.1628 ,17-Nov-15, 3.4540 ,17-Nov-15, 0.0555 
20-Nov-15, 33.7914 ,20-Nov-15, 4.6032 ,20-Nov-15, 1.1742 ,20-Nov-15, 3.4563 ,20-Nov-15, 0.0555 
23-Nov-15, 34.0847 ,23-Nov-15, 4.6426 ,23-Nov-15, 1.1833 ,23-Nov-15, 3.4558 ,23-Nov-15, 0.0555 
24-Nov-15, 34.0605 ,24-Nov-15, 4.6400 ,24-Nov-15, 1.1825 ,24-Nov-15, 3.4554 ,24-Nov-15, 0.0555 
25-Nov-15, 34.3144 ,25-Nov-15, 4.6817 ,25-Nov-15, 1.1908 ,25-Nov-15, 3.4628 ,25-Nov-15, 0.0555 
26-Nov-15, 34.3139 ,26-Nov-15, 4.6841 ,26-Nov-15, 1.1908 ,26-Nov-15, 3.4598 ,26-Nov-15, 0.0554 
27-Nov-15, 33.7900 ,27-Nov-15, 4.5980 ,27-Nov-15, 1.1762 ,27-Nov-15, 3.4599 ,27-Nov-15, 0.0555 
1-Dec-15, 34.3024 ,1-Dec-15, 4.6812 ,1-Dec-15, 1.1900 ,1-Dec-15, 3.4004 ,1-Dec-15, 0.0555 
2-Dec-15, 34.2663 ,2-Dec-15, 4.6725 ,2-Dec-15, 1.1887 ,2-Dec-15, 3.4694 ,2-Dec-15, 0.0555 
3-Dec-15, 34.0372 ,3-Dec-15, 4.6389 ,3-Dec-15, 1.1815 ,3-Dec-15, 3.4632 ,3-Dec-15, 0.0555 
4-Dec-15, 33.7483 ,4-Dec-15, 4.5932 ,4-Dec-15, 1.1730 ,4-Dec-15, 3.4619 ,4-Dec-15, 0.0555 
7-Dec-15, 33.7033 ,7-Dec-15, 4.5869 ,7-Dec-15, 1.1713 ,7-Dec-15, 3.4616 ,7-Dec-15, 0.0555 
8-Dec-15, 33.3555 ,8-Dec-15, 4.5403 ,8-Dec-15, 1.1606 ,8-Dec-15, 3.4525 ,8-Dec-15, 0.0555 
9-Dec-15, 33.4137 ,9-Dec-15, 4.5463 ,9-Dec-15, 1.1629 ,9-Dec-15, 3.4492 ,9-Dec-15, 0.0555 
10-Dec-15, 33.2636 ,10-Dec-15, 4.5286 ,10-Dec-15, 1.1578 ,10-Dec-15, 3.4021 ,10-Dec-15, 0.0555 
11-Dec-15, 32.9314 ,11-Dec-15, 4.4744 ,11-Dec-15, 1.1477 ,11-Dec-15, 3.4511 ,11-Dec-15, 0.0555 
14-Dec-15, 33.0289 ,14-Dec-15, 4.4819 ,14-Dec-15, 1.1500 ,14-Dec-15, 3.4506 ,14-Dec-15, 0.0554 
15-Dec-15, 32.8404 ,15-Dec-15, 4.4534 ,15-Dec-15, 1.1447 ,15-Dec-15, 3.4034 ,15-Dec-15, 0.0554 
16-Dec-15, 33.2927 ,16-Dec-15, 4.5203 ,16-Dec-15, 1.1599 ,16-Dec-15, 3.4528 ,16-Dec-15, 0.0554 
17-Dec-15, 33.6759 ,17-Dec-15, 4.5818 ,17-Dec-15, 1.1714 ,17-Dec-15, 3.4673 ,17-Dec-15, 0.0554 
18-Dec-15, 33.4698 ,18-Dec-15, 4.5572 ,18-Dec-15, 1.1636 ,18-Dec-15, 3.4751 ,18-Dec-15, 0.0554 
21-Dec-15, 33.6304 ,21-Dec-15, 4.5838 ,21-Dec-15, 1.1682 ,21-Dec-15, 3.4750 ,21-Dec-15, 0.0554 
22-Dec-15, 33.8389 ,22-Dec-15, 4.6188 ,22-Dec-15, 1.1742 ,22-Dec-15, 3.4230 ,22-Dec-15, 0.0554 
23-Dec-15, 33.9767 ,23-Dec-15, 4.6414 ,23-Dec-15, 1.1783 ,23-Dec-15, 3.4245 ,23-Dec-15, 0.0554 
28-Dec-15, 33.9204 ,28-Dec-15, 4.6283 ,28-Dec-15, 1.1766 ,28-Dec-15, 3.4785 ,28-Dec-15, 0.0555 
29-Dec-15, 33.7769 ,29-Dec-15, 4.6102 ,29-Dec-15, 1.1725 ,29-Dec-15, 3.4794 ,29-Dec-15, 0.0555 
4-Jan-16, 33.2788 ,4-Jan-16, 4.5346 ,4-Jan-16, 1.1575 ,4-Jan-16, 3.4102 ,4-Jan-16, 0.0555 
5-Jan-16, 33.2672 ,5-Jan-16, 4.5355 ,5-Jan-16, 1.1566 ,5-Jan-16, 3.4564 ,5-Jan-16, 0.0555 
6-Jan-16, 33.1754 ,6-Jan-16, 4.5219 ,6-Jan-16, 1.1536 ,6-Jan-16, 3.4580 ,6-Jan-16, 0.0555 
7-Jan-16, 32.3568 ,7-Jan-16, 4.3987 ,7-Jan-16, 1.1285 ,7-Jan-16, 3.4595 ,7-Jan-16, 0.0555 
8-Jan-16, 32.1512 ,8-Jan-16, 4.3709 ,8-Jan-16, 1.1209 ,8-Jan-16, 3.4614 ,8-Jan-16, 0.0555 
11-Jan-16, 30.8967 ,11-Jan-16, 4.1890 ,11-Jan-16, 1.0802 ,11-Jan-16, 3.4543 ,11-Jan-16, 0.0555 
12-Jan-16, 31.0639 ,12-Jan-16, 4.2155 ,12-Jan-16, 1.0856 ,12-Jan-16, 3.4464 ,12-Jan-16, 0.0555 
13-Jan-16, 31.6946 ,13-Jan-16, 4.3185 ,13-Jan-16, 1.1053 ,13-Jan-16, 3.4426 ,13-Jan-16, 0.0555 
14-Jan-16, 31.3403 ,14-Jan-16, 4.2643 ,14-Jan-16, 1.0957 ,14-Jan-16, 3.4488 ,14-Jan-16, 0.0555 
15-Jan-16, 31.4613 ,15-Jan-16, 4.2899 ,15-Jan-16, 1.0989 ,15-Jan-16, 3.4482 ,15-Jan-16, 0.0555 
18-Jan-16, 30.9997 ,18-Jan-16, 4.2166 ,18-Jan-16, 1.0853 ,18-Jan-16, 3.4360 ,18-Jan-16, 0.0555 
19-Jan-16, 31.0901 ,19-Jan-16, 4.2303 ,19-Jan-16, 1.0888 ,19-Jan-16, 3.4414 ,19-Jan-16, 0.0555 
20-Jan-16, 30.6655 ,20-Jan-16, 4.1685 ,20-Jan-16, 1.0760 ,20-Jan-16, 3.4451 ,20-Jan-16, 0.0555 
21-Jan-16, 30.0197 ,21-Jan-16, 4.0574 ,21-Jan-16, 1.0597 ,21-Jan-16, 3.4443 ,21-Jan-16, 0.0555 
22-Jan-16, 30.4876 ,22-Jan-16, 4.1355 ,22-Jan-16, 1.0736 ,22-Jan-16, 3.4450 ,22-Jan-16, 0.0555 
25-Jan-16, 31.3377 ,25-Jan-16, 4.2780 ,25-Jan-16, 1.0979 ,25-Jan-16, 3.4479 ,25-Jan-16, 0.0556 
26-Jan-16, 30.8607 ,26-Jan-16, 4.2003 ,26-Jan-16, 1.0836 ,26-Jan-16, 3.4465 ,26-Jan-16, 0.0556 
27-Jan-16, 31.6019 ,27-Jan-16, 4.3238 ,27-Jan-16, 1.1048 ,27-Jan-16, 3.4544 ,27-Jan-16, 0.0556 
28-Jan-16, 31.7979 ,28-Jan-16, 4.3591 ,28-Jan-16, 1.1099 ,28-Jan-16, 3.4583 ,28-Jan-16, 0.0555 
29-Jan-16, 32.2406 ,29-Jan-16, 4.4373 ,29-Jan-16, 1.1224 ,29-Jan-16, 3.4617 ,29-Jan-16, 0.0556 
1-Feb-16, 32.3109 ,1-Feb-16, 4.4453 ,1-Feb-16, 1.1257 ,1-Feb-16, 3.4620 ,1-Feb-16, 0.0556 
2-Feb-16, 32.1028 ,2-Feb-16, 4.4075 ,2-Feb-16, 1.1202 ,2-Feb-16, 3.4644 ,2-Feb-16, 0.0556 
3-Feb-16, 31.6248 ,3-Feb-16, 4.3308 ,3-Feb-16, 1.1046 ,3-Feb-16, 3.4769 ,3-Feb-16, 0.0556 
4-Feb-16, 32.1149 ,4-Feb-16, 4.4134 ,4-Feb-16, 1.1189 ,4-Feb-16, 3.4798 ,4-Feb-16, 0.0556 
5-Feb-16, 32.5555 ,5-Feb-16, 4.4841 ,5-Feb-16, 1.1333 ,5-Feb-16, 3.4798 ,5-Feb-16, 0.0556 
9-Feb-16, 32.0610 ,9-Feb-16, 4.4024 ,9-Feb-16, 1.1187 ,9-Feb-16, 3.4797 ,9-Feb-16, 0.0557 
10-Feb-16, 32.0783 ,10-Feb-16, 4.4022 ,10-Feb-16, 1.1203 ,10-Feb-16, 3.4850 ,10-Feb-16, 0.0557 
11-Feb-16, 32.2156 ,11-Feb-16, 4.4184 ,11-Feb-16, 1.1259 ,11-Feb-16, 3.4928 ,11-Feb-16, 0.0557 
12-Feb-16, 32.1366 ,12-Feb-16, 4.4125 ,12-Feb-16, 1.1220 ,12-Feb-16, 3.4979 ,12-Feb-16, 0.0557 
15-Feb-16, 32.3156 ,15-Feb-16, 4.4359 ,15-Feb-16, 1.1293 ,15-Feb-16, 3.4865 ,15-Feb-16, 0.0557 
16-Feb-16, 32.5250 ,16-Feb-16, 4.4681 ,16-Feb-16, 1.1383 ,16-Feb-16, 3.4886 ,16-Feb-16, 0.0557 
17-Feb-16, 32.5694 ,17-Feb-16, 4.4768 ,17-Feb-16, 1.1394 ,17-Feb-16, 3.4915 ,17-Feb-16, 0.0557 
18-Feb-16, 32.9499 ,18-Feb-16, 4.5345 ,18-Feb-16, 1.1505 ,18-Feb-16, 3.4942 ,18-Feb-16, 0.0558 
19-Feb-16, 32.7470 ,19-Feb-16, 4.4985 ,19-Feb-16, 1.1445 ,19-Feb-16, 3.4474 ,19-Feb-16, 0.0558 
22-Feb-16, 32.6823 ,22-Feb-16, 4.4922 ,22-Feb-16, 1.1413 ,22-Feb-16, 3.4954 ,22-Feb-16, 0.0558 
23-Feb-16, 32.8303 ,23-Feb-16, 4.5190 ,23-Feb-16, 1.1457 ,23-Feb-16, 3.4991 ,23-Feb-16, 0.0558 
24-Feb-16, 32.5942 ,24-Feb-16, 4.4873 ,24-Feb-16, 1.1366 ,24-Feb-16, 3.4517 ,24-Feb-16, 0.0558 
26-Feb-16, 32.6131 ,26-Feb-16, 4.4883 ,26-Feb-16, 1.1380 ,26-Feb-16, 3.4876 ,26-Feb-16, 0.0558 
29-Feb-16, 32.2930 ,29-Feb-16, 4.4244 ,29-Feb-16, 1.1247 ,29-Feb-16, 3.4940 ,29-Feb-16, 0.0558 
1-Mar-16, 32.5232 ,1-Mar-16, 4.4610 ,1-Mar-16, 1.1284 ,1-Mar-16, 3.4990 ,1-Mar-16, 0.0558 
2-Mar-16, 33.1101 ,2-Mar-16, 4.5570 ,2-Mar-16, 1.1456 ,2-Mar-16, 3.4522 ,2-Mar-16, 0.0559 
3-Mar-16, 33.4383 ,3-Mar-16, 4.6078 ,3-Mar-16, 1.1549 ,3-Mar-16, 3.4983 ,3-Mar-16, 0.0559 
4-Mar-16, 33.1703 ,4-Mar-16, 4.5670 ,4-Mar-16, 1.1468 ,4-Mar-16, 3.4994 ,4-Mar-16, 0.0559 
7-Mar-16, 33.1645 ,7-Mar-16, 4.5623 ,7-Mar-16, 1.1468 ,7-Mar-16, 3.4529 ,7-Mar-16, 0.0559 
8-Mar-16, 33.2545 ,8-Mar-16, 4.5790 ,8-Mar-16, 1.1490 ,8-Mar-16, 3.4523 ,8-Mar-16, 0.0559 
9-Mar-16, 33.4626 ,9-Mar-16, 4.6085 ,9-Mar-16, 1.1575 ,9-Mar-16, 3.4424 ,9-Mar-16, 0.0559 
10-Mar-16, 33.8962 ,10-Mar-16, 4.6711 ,10-Mar-16, 1.1715 ,10-Mar-16, 3.4540 ,10-Mar-16, 0.0559 
11-Mar-16, 34.0961 ,11-Mar-16, 4.7035 ,11-Mar-16, 1.1781 ,11-Mar-16, 3.4505 ,11-Mar-16, 0.0559 
14-Mar-16, 34.1110 ,14-Mar-16, 4.7113 ,14-Mar-16, 1.1817 ,14-Mar-16, 3.4515 ,14-Mar-16, 0.0560 
15-Mar-16, 34.2473 ,15-Mar-16, 4.7333 ,15-Mar-16, 1.1872 ,15-Mar-16, 3.4517 ,15-Mar-16, 0.0560 
16-Mar-16, 33.9095 ,16-Mar-16, 4.6808 ,16-Mar-16, 1.1767 ,16-Mar-16, 3.4940 ,16-Mar-16, 0.0560 
17-Mar-16, 34.5456 ,17-Mar-16, 4.7795 ,17-Mar-16, 1.1985 ,17-Mar-16, 3.4520 ,17-Mar-16, 0.0560 
18-Mar-16, 34.8774 ,18-Mar-16, 4.8445 ,18-Mar-16, 1.2068 ,18-Mar-16, 3.5032 ,18-Mar-16, 0.0560 
21-Mar-16, 35.1773 ,21-Mar-16, 4.8877 ,21-Mar-16, 1.2171 ,21-Mar-16, 3.4477 ,21-Mar-16, 0.0560 
22-Mar-16, 35.0783 ,22-Mar-16, 4.8666 ,22-Mar-16, 1.2135 ,22-Mar-16, 3.4831 ,22-Mar-16, 0.0560 
23-Mar-16, 35.1590 ,23-Mar-16, 4.8788 ,23-Mar-16, 1.2162 ,23-Mar-16, 3.4445 ,23-Mar-16, 0.0560 
28-Mar-16, 35.0630 ,28-Mar-16, 4.8619 ,28-Mar-16, 1.2131 ,28-Mar-16, 3.4389 ,28-Mar-16, 0.0560 
29-Mar-16, 34.8496 ,29-Mar-16, 4.8259 ,29-Mar-16, 1.2085 ,29-Mar-16, 3.4407 ,29-Mar-16, 0.0560 
30-Mar-16, 34.9574 ,30-Mar-16, 4.8412 ,30-Mar-16, 1.2136 ,30-Mar-16, 3.5083 ,30-Mar-16, 0.0560 
31-Mar-16, 34.7899 ,31-Mar-16, 4.8177 ,31-Mar-16, 1.2084 ,31-Mar-16, 3.5032 ,31-Mar-16, 0.0560 
1-Apr-16, 34.7174 ,1-Apr-16, 4.8064 ,1-Apr-16, 1.2050 ,1-Apr-16, 3.5075 ,1-Apr-16, 0.0560 
4-Apr-16, 34.7379 ,4-Apr-16, 4.8116 ,4-Apr-16, 1.2046 ,4-Apr-16, 3.5031 ,4-Apr-16, 0.0561 
5-Apr-16, 34.5706 ,5-Apr-16, 4.7898 ,5-Apr-16, 1.1991 ,5-Apr-16, 3.5080 ,5-Apr-16, 0.0561 
6-Apr-16, 34.4302 ,6-Apr-16, 4.7650 ,6-Apr-16, 1.1948 ,6-Apr-16, 3.5053 ,6-Apr-16, 0.0561 
7-Apr-16, 34.6531 ,7-Apr-16, 4.7979 ,7-Apr-16, 1.1948 ,7-Apr-16, 3.5053 ,7-Apr-16, 0.0561 
8-Apr-16, 34.7218 ,8-Apr-16, 4.8066 ,8-Apr-16, 1.2053 ,8-Apr-16, 3.4487 ,8-Apr-16, 0.0561 
11-Apr-16, 34.9291 ,11-Apr-16, 4.8337 ,11-Apr-16, 1.2133 ,11-Apr-16, 3.4463 ,11-Apr-16, 0.0562 
12-Apr-16, 35.0339 ,12-Apr-16, 4.8429 ,12-Apr-16, 1.2183 ,12-Apr-16, 3.4506 ,12-Apr-16, 0.0562 
13-Apr-16, 35.1661 ,13-Apr-16, 4.8644 ,13-Apr-16, 1.2223 ,13-Apr-16, 3.4450 ,13-Apr-16, 0.0562 
14-Apr-16, 35.2722 ,14-Apr-16, 4.8743 ,14-Apr-16, 1.2269 ,14-Apr-16, 3.4511 ,14-Apr-16, 0.0562 
15-Apr-16, 35.0879 ,15-Apr-16, 4.8514 ,15-Apr-16, 1.2196 ,15-Apr-16, 3.5005 ,15-Apr-16, 0.0562 
18-Apr-16, 34.7246 ,18-Apr-16, 4.8022 ,18-Apr-16, 1.2063 ,18-Apr-16, 3.5049 ,18-Apr-16, 0.0562 
19-Apr-16, 34.6397 ,19-Apr-16, 4.7841 ,19-Apr-16, 1.2045 ,19-Apr-16, 3.5066 ,19-Apr-16, 0.0562 
20-Apr-16, 34.6057 ,20-Apr-16, 4.7752 ,20-Apr-16, 1.2039 ,20-Apr-16, 3.5039 ,20-Apr-16, 0.0562 
21-Apr-16, 34.8330 ,21-Apr-16, 4.8106 ,21-Apr-16, 1.2104 ,21-Apr-16, 3.5029 ,21-Apr-16, 0.0562 
22-Apr-16, 34.8264 ,22-Apr-16, 4.8087 ,22-Apr-16, 1.2101 ,22-Apr-16, 3.5016 ,22-Apr-16, 0.0562 
25-Apr-16, 34.7737 ,25-Apr-16, 4.8053 ,25-Apr-16, 1.2071 ,25-Apr-16, 3.4986 ,25-Apr-16, 0.0562 
26-Apr-16, 34.6649 ,26-Apr-16, 4.7838 ,26-Apr-16, 1.2040 ,26-Apr-16, 3.4954 ,26-Apr-16, 0.0562 
27-Apr-16, 34.5068 ,27-Apr-16, 4.7638 ,27-Apr-16, 1.1993 ,27-Apr-16, 3.4950 ,27-Apr-16, 0.0562 
28-Apr-16, 34.4635 ,28-Apr-16, 4.7523 ,28-Apr-16, 1.1991 ,28-Apr-16, 3.4959 ,28-Apr-16, 0.0562 
29-Apr-16, 34.4313 ,29-Apr-16, 4.7500 ,29-Apr-16, 1.1976 ,29-Apr-16, 3.4964 ,29-Apr-16, 0.0562 
2-May-16, 33.9758 ,2-May-16, 4.6842 ,2-May-16, 1.1813 ,2-May-16, 3.4974 ,2-May-16, 0.0562 
3-May-16, 33.9606 ,3-May-16, 4.6794 ,3-May-16, 1.1826 ,3-May-16, 3.4974 ,3-May-16, 0.0562 
4-May-16, 34.1147 ,4-May-16, 4.7014 ,4-May-16, 1.1881 ,4-May-16, 3.4991 ,4-May-16, 0.0562 
5-May-16, 33.7638 ,5-May-16, 4.6494 ,5-May-16, 1.1764 ,5-May-16, 3.5036 ,5-May-16, 0.0562 
6-May-16, 33.7807 ,6-May-16, 4.6497 ,6-May-16, 1.1771 ,6-May-16, 3.4990 ,6-May-16, 0.0562 
10-May-16, 34.5460 ,10-May-16, 4.7640 ,10-May-16, 1.2022 ,10-May-16, 3.4973 ,10-May-16, 0.0563 
11-May-16, 35.4760 ,11-May-16, 4.9034 ,11-May-16, 1.2360 ,11-May-16, 3.4987 ,11-May-16, 0.0563 
12-May-16, 35.1734 ,12-May-16, 4.8597 ,12-May-16, 1.2243 ,12-May-16, 3.4998 ,12-May-16, 0.0563 
13-May-16, 35.6454 ,13-May-16, 4.9297 ,13-May-16, 1.2407 ,13-May-16, 3.5017 ,13-May-16, 0.0563 
16-May-16, 35.9794 ,16-May-16, 4.9768 ,16-May-16, 1.2532 ,16-May-16, 3.4681 ,16-May-16, 0.0563 
17-May-16, 36.0348 ,17-May-16, 4.9847 ,17-May-16, 1.2542 ,17-May-16, 3.5141 ,17-May-16, 0.0563 
18-May-16, 36.0787 ,18-May-16, 4.9904 ,18-May-16, 1.2560 ,18-May-16, 3.5162 ,18-May-16, 0.0563 
19-May-16, 35.5725 ,19-May-16, 4.9225 ,19-May-16, 1.2384 ,19-May-16, 3.5093 ,19-May-16, 0.0563 
20-May-16, 35.0072 ,20-May-16, 4.8419 ,20-May-16, 1.2188 ,20-May-16, 3.5086 ,20-May-16, 0.0563 
23-May-16, 35.0757 ,23-May-16, 4.8460 ,23-May-16, 1.2221 ,23-May-16, 3.5070 ,23-May-16, 0.0563 
24-May-16, 35.3094 ,24-May-16, 4.8797 ,24-May-16, 1.2294 ,24-May-16, 3.4645 ,24-May-16, 0.0563 
